ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,Session1Onset.ACC,Session1Onset.CRESP,Session1Onset.DurationError,Session1Onset.OnsetDelay,Session1Onset.OnsetTime,Session1Onset.RESP,Session1Onset.RT,Session1Onset.RTTime,SessionDate,SessionTime,SessionTimeUtc,Block,Procedure[Block],Running[Block],Session2Onset.ACC,Session2Onset.CRESP,Session2Onset.DurationError,Session2Onset.OnsetDelay,Session2Onset.OnsetTime,Session2Onset.RESP,Session2Onset.RT,Session2Onset.RTTime,SessionBreak.OnsetTime,SessionsList,SessionsList.Cycle,SessionsList.Sample,Trial,CuedPrompt1.OnsetTime,CuedPrompt2.OnsetTime,MiniBlocks1,MiniBlocks1.Cycle,MiniBlocks1.Sample,MiniBlocks2,MiniBlocks2.Cycle,MiniBlocks2.Sample,Procedure[Trial],Running[Trial],UncuedPrompt1.OnsetTime,UncuedPrompt2.OnsetTime,SubTrial,Arrow1.ACC,Arrow1.CRESP,Arrow1.DurationError,Arrow1.OnsetDelay,Arrow1.OnsetTime,Arrow1.RESP,Arrow1.RT,Arrow1.RTTime,ArrowColor,Congruence,CorrectResp,Cue,Cue.ACC,Cue.CRESP,Cue.DurationError,Cue.OnsetDelay,Cue.OnsetTime,Cue.RESP,Cue.RT,Cue.RTTime,CuedStim1,CuedStim1.Cycle,CuedStim1.Sample,CuedStim2,CuedStim2.Cycle,CuedStim2.Sample,CuedStim3,CuedStim3.Cycle,CuedStim3.Sample,CuedStim4,CuedStim4.Cycle,CuedStim4.Sample,CueImage,JitterCue,JitterTrial,LeftImage,NonCuedStim1,NonCuedStim1.Cycle,NonCuedStim1.Sample,NonCuedStim2,NonCuedStim2.Cycle,NonCuedStim2.Sample,NonCuedStim3,NonCuedStim3.Cycle,NonCuedStim3.Sample,NonCuedStim4,NonCuedStim4.Cycle,NonCuedStim4.Sample,Procedure[SubTrial],RightImage,Running[SubTrial],Stimulus
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,4,1,b,-999999,25,883586,b,584,884170,Red,Incongruent,b,White,0,,0,11,876572,,0,0,,,,,,,,,,,,,Pictures\white.bmp,6000,4000,Pictures\RedLeft.bmp,,,,,,,4,1,4,,,,StimulusPr,Pictures\black.bmp,NonCuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,5,1,b,-999999,20,893581,b,698,894279,Green,Congruent,b,White,0,,0,22,889583,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,2000,Pictures\black.bmp,,,,,,,5,1,5,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,6,1,r,-999999,16,901577,r,593,902170,Green,Congruent,r,White,0,,0,18,897579,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,2000,Pictures\GreenLeft.bmp,,,,,,,6,1,6,,,,StimulusPr,Pictures\black.bmp,NonCuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,7,1,b,-999999,10,912571,b,737,913308,Green,Congruent,b,White,0,,0,14,905575,,0,0,,,,,,,,,,,,,Pictures\white.bmp,6000,16000,Pictures\black.bmp,,,,,,,7,1,7,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,8,1,r,-999999,21,934577,r,640,935217,Red,Incongruent,r,White,0,,0,17,930562,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,2000,Pictures\black.bmp,,,,,,,8,1,8,,,,StimulusPr,Pictures\RedRight.bmp,NonCuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,9,1,r,-999999,15,948570,r,788,949358,Green,Congruent,r,White,0,,0,13,938558,,0,0,,,,,,,,,,,,,Pictures\white.bmp,9000,10000,Pictures\GreenLeft.bmp,,,,,,,9,1,9,,,,StimulusPr,Pictures\black.bmp,NonCuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,10,1,r,-999999,17,967577,r,687,968264,Green,Congruent,r,White,0,,0,19,960580,,0,0,,,,,,,,,,,,,Pictures\white.bmp,6000,4000,Pictures\GreenLeft.bmp,,,,,,,10,1,10,,,,StimulusPr,Pictures\black.bmp,NonCuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,1,1,b,-999999,22,986567,b,415,986982,White,Congruent,b,Green,0,,0,8,982569,,0,0,,,,,,,1,1,1,,,,Pictures\green.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,2,1,b,-999999,14,994563,b,482,995045,White,Congruent,b,Green,0,,0,20,990565,,0,0,,,,,,,2,1,2,,,,Pictures\green.bmp,3000,10000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,3,1,r,-999999,25,1016586,r,747,1017333,White,Congruent,r,Green,0,,0,12,1006557,,0,0,,,,,,,3,1,3,,,,Pictures\green.bmp,9000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,4,1,r,-999999,24,1025581,r,902,1026483,White,Congruent,r,Green,0,,0,22,1020567,,0,0,,,,,,,4,1,4,,,,Pictures\green.bmp,4000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,5,1,r,-999999,16,1047570,r,569,1048139,White,Incongruent,r,Red,0,,0,346,1043906,,0,0,,,,,,,5,1,5,,,,Pictures\red.bmp,3000,4000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,6,1,b,-999999,20,1060581,b,683,1061264,White,Congruent,b,Green,0,,0,7,1053568,,0,0,,,,,,,6,1,6,,,,Pictures\green.bmp,6000,4000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,7,1,r,-999999,15,1071575,r,532,1072107,White,Congruent,r,Green,0,,0,351,1066911,,0,0,,,,,,,7,1,7,,,,Pictures\green.bmp,4000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,8,0,b,-999999,21,1093581,r,682,1094263,White,Incongruent,b,Red,0,,0,23,1089583,,0,0,,,,,,,8,1,8,,,,Pictures\red.bmp,3000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,9,1,r,-999999,17,1101577,r,890,1102467,White,Congruent,r,Green,0,,0,19,1097579,,0,0,,,,,,,9,1,9,,,,Pictures\green.bmp,3000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim3,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,2,,,,,,2,1,2,Cued3,MiniBlocks2,,,10,1,b,-999999,10,1115570,b,571,1116141,White,Congruent,b,Green,0,,0,353,1105908,,0,0,,,,,,,10,1,10,,,,Pictures\green.bmp,9000,10000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,3,,,,,,3,1,3,Cued4,MiniBlocks2,,,1,1,b,-999999,12,1143572,b,598,1144170,White,Congruent,b,Green,0,,0,16,1136576,,0,0,,,,,,,,,,1,1,1,Pictures\green.bmp,6000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim4,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,3,,,,,,3,1,3,Cued4,MiniBlocks2,,,2,0,r,-999999,20,1157565,b,620,1158185,White,Incongruent,r,Red,0,,0,10,1147570,,0,0,,,,,,,,,,2,1,2,Pictures\red.bmp,9000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim4,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,3,,,,,,3,1,3,Cued4,MiniBlocks2,,,3,1,b,-999999,18,1165578,b,685,1166263,White,Congruent,b,Green,0,,0,23,1161580,,0,0,,,,,,,,,,3,1,3,Pictures\green.bmp,3000,4000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim4,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,3,,,,,,3,1,3,Cued4,MiniBlocks2,,,4,1,r,-999999,11,1175556,r,770,1176326,White,Congruent,r,Green,0,,0,23,1171575,,0,0,,,,,,,,,,4,1,4,Pictures\green.bmp,3000,4000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim4,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,3,,,,,,3,1,3,Cued4,MiniBlocks2,,,5,1,b,-999999,14,1186568,b,852,1187420,White,Incongruent,b,Red,0,,0,8,1181553,,0,0,,,,,,,,,,5,1,5,Pictures\red.bmp,4000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim4,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,3,,,,,,3,1,3,Cued4,MiniBlocks2,,,6,1,b,-999999,9,1208557,b,743,1209300,White,Congruent,b,Green,0,,0,348,1204908,,0,0,,,,,,,,,,6,1,6,Pictures\green.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim4,Right
